"","word"
"215.17","menjunam"
"215.18","apa"
"215.19","nak"
"215.20","jadi"
"215.21","malaysiaku"
"215.22","pensive"
"215.23","face"
"216","ri"
"216.1","juara"
"216.2","dunia"
"216.3","covid"
"216.4","dan"
"216.5","ekonomi"
"216.6","mandek"
"216.7","anggaran"
"216.8","pengin"
"216.9","enggak"
"216.10","manjur"
"216.11","meninggal"
"216.12","agustus"
"216.13","senin"
"216.14","rp"
"216.15","triliun"
"216.16","akido"
"216.17","tio"
"216.18","akhlak"
"216.19","dosen"
"216.20","adek"
"216.21","armando"
"216.22","ganteng"
"216.23","minggu"
"216.24","kucing"
"216.25","pakdemundurplease"
"216.26","pakdemundurplease"
"217","hari"
"217.1","terakhir"
"217.2","masa"
"217.3","ppkm"
"217.4","level"
"217.5","diperpanjang"
"217.6","atau"
"217.7","tidak"
"217.8","oleh"
"217.9","pemerintah"
"217.10","bagi"
"217.11","saya"
"217.12","sama"
"217.13","saja"
"217.14","masysrakat"
"217.15","makin"
"217.16","terus"
"217.17","susah"
"217.18","dan"
"217.19","terjepit"
"217.20","karena"
"217.21","imbas"
"217.22","dari"
"217.23","panndemi"
"217.24","masyarakat"
"217.25","akan"
"217.26","terus"
"217.27","hancur"
"217.28","dalam"
"217.29","ekonomi"
"217.30","masyarakat"
"217.31","mati"
"217.32","bukan"
"217.33","karena"
"217.34","corona"
"217.35","covid"
"217.36","tapi"
"217.37","mati"
"217.38","karena"
"217.39","kelaparan"
"218","koramil"
"218.1","mirit"
"218.2","babinsa"
"218.3","serda"
"218.4","wito"
"218.5","menyalurkan"
"218.6","bantuan"
"218.7","sembako"
"218.8","untuk"
"218.9","meringankan"
"218.10","beban"
"218.11","ekonomi"
"218.12","warga"
"218.13","yang"
"218.14","terpapar"
"218.15","virus"
"218.16","covid"
"219","untuk"
"219.1","meringankan"
"219.2","beban"
"219.3","ekonomi"
"219.4","warga"
"219.5","masyarakat"
"219.6","ditengah"
"219.7","pandemi"
"219.8","babinsa"
"219.9","posramil"
"219.10","bonorowo"
"219.11","membagikan"
"219.12","sembako"
"219.13","kepada"
"219.14","warga"
"219.15","masyarakat"
"219.16","bonorowo"
"219.17","yang"
"219.18","terdampak"
"219.19","virus"
"219.20","covid"
"220","indef"
"220.1","kritik"
"220.2","penanganan"
"220.3","covid"
"220.4","ri"
"220.5","lagi"
"220.6","sakit"
"220.7","tapi"
"220.8","ekonomi"
"220.9","disuruh"
"220.10","lari"
"220.11","meninggal"
"220.12","agustus"
"220.13","senin"
"220.14","rp"
"220.15","triliun"
"220.16","akido"
"220.17","tio"
"220.18","akhlak"
"220.19","dosen"
"220.20","adek"
"220.21","armando"
"220.22","ganteng"
"220.23","minggu"
"220.24","kucing"
"220.25","covid"
"220.26","covid"
"221","berabenya"
"221.1","terima"
"221.2","rp"
"221.3","triliun"
"221.4","akidi"
"221.5","tio"
"221.6","meninggal"
"221.7","pakdemundurplease"
"221.8","presidenkagaknge"
"221.9","ilockdown"
"221.10","pakdekibarkanbenderaputih"
"221.11","justiceforibhrsandkm"
"221.12","bongkarkorupsibansos"
"221.13","batalkanuuciptakerja"
"221.14","tokyoolympics"
"221.15","covid"
"221.16","mondaymorning"
"222","di"
"222.1","kotaku"
"222.2","hari"
"222.3","senin"
"222.4","adalah"
"222.5","harinya"
"222.6","pasar"
"222.7","biasanya"
"222.8","dari"
"222.9","pagi"
"222.10","sudah"
"222.11","ramai"
"222.12","orang"
"222.13","dari"
"222.14","desa"
"222.15","belanja"
"222.16","baik"
"222.17","untuk"
"222.18","keperluan"
"222.19","rumah"
"222.20","tangga"
"222.21","atau"
"222.22","untuk"
"222.23","dijual"
"222.24","kembali"
"222.25","di"
"222.26","desanya"
"222.27","selama"
"222.28","pandemi"
"222.29","ini"
"222.30","terutama"
"222.31","setahun"
"222.32","ini"
"222.33","mulai"
"222.34","terasa"
"222.35","sepi"
"222.36","selain"
"222.37","takut"
"222.38","covid"
"222.39","kondisi"
"222.40","ekonomi"
"222.41","juga"
"222.42","terasa"
"222.43","mulai"
"222.44","berat"
"223","betul"
"223.1","kata"
"223.2","mas"
"223.3","beberapa"
"223.4","waktu"
"223.5","lalu"
"223.6","saat"
"223.7","awal"
"223.8","pandemi"
"223.9","pemimpin"
"223.10","harus"
"223.11","paham"
"223.12","skala"
"223.13","prioritas"
"223.14","mana"
"223.15","asap"
"223.16","mana"
"223.17","api"
"223.18","mana"
"223.19","yang"
"223.20","didahulukan"
"223.21","penanganan"
"223.22","covid"
"223.23","atau"
"223.24","pemulihan"
"223.25","ekonomi"
"223.26","nasional"
"223.27","kita"
"223.28","sepakat"
"223.29","keduanya"
"223.30","harus"
"223.31","diselamatkan"
"223.32","pemimpin"
"223.33","di"
"223.34","uji"
"223.35","saat"
"223.36","krisis"
"224","berita"
"224.1","aadk"
"224.2","edisi"
"224.3","julai"
"224.4","sop"
"224.5","covid"
"224.6","op"
"224.7","patuh"
"224.8","besar"
"224.9","besaran"
"224.10","julai"
"224.11","hamzah"
"224.12","zainudin"
"224.13","mof"
"224.14","adakan"
"224.15","sesi"
"224.16","libat"
"224.17","urus"
"224.18","prestasi"
"224.19","ekonomi"
"224.20","bersama"
"224.21","warga"
"224.22","aadk"
"224.23","pkpd"
"224.24","operasi"
"224.25","pgh"
"224.26","tele"
"224.27","halo"
"224.28","dibuka"
"224.29","sepe"
"224.30","i"
"224.31","biasa"
"225","tak"
"225.1","perlu"
"225.2","ikut"
"225.3","desakan"
"225.4","pihak"
"225.5","yang"
"225.6","terdesak"
"225.7","apa"
"225.8","ingat"
"225.9","kalau"
"225.10","ph"
"225.11","ambil"
"225.12","alih"
"225.13","covid"
"225.14","segera"
"225.15","berakhir"
"225.16","ekonomi"
"225.17","boom"
"225.18","auta"
"225.19","je"
"225.20","lebih"
"226","ri"
"226.1","juara"
"226.2","dunia"
"226.3","covid"
"226.4","dan"
"226.5","ekonomi"
"226.6","mandek"
"226.7","anggaran"
"226.8","pengin"
"226.9","enggak"
"226.10","manjur"
"226.11","lantai"
"226.12","graha"
"226.13","bukopin"
"226.14","pt"
"226.15","bestprofit"
"226.16","futures"
"226.17","cabang"
"226.18","surabaya"
"227","breaking"
"227.1","news"
"227.2","semua"
"227.3","institusi"
"227.4","di"
"227.5","arab"
"227.6","saudi"
"227.7","harus"
"227.8","meminta"
"227.9","bukti"
"227.10","vaksinasi"
"227.11","covid"
"227.12","pada"
"227.13","pekerjanya"
"228","diproyeksikan"
"228.1","pada"
"228.2","pekan"
"228.3","ini"
"228.4","ihsg"
"228.5","masih"
"228.6","akan"
"228.7","cenderung"
"228.8","bergerak"
"228.9","fluktuatif"
"228.10","menanti"
"228.11","kepastian"
"228.12","perpanjangan"
"228.13","ppkm"
"228.14","level"
"228.15","se"
"228.16","a"
"228.17","perkembangan"
"228.18","kasus"
"228.19","harian"
"228.20","covid"
"228.21","harga"
"228.22","obligasi"
"228.23","pemerintah"
"228.24","mengalami"
"228.25","penguatan"
"228.26","menjelang"
"228.27","rilis"
"228.28","data"
"228.29","ekonomi"
"228.30","pekan"
"228.31","ini"
"229","semua"
"229.1","buzer"
"229.2","rp"
"229.3","dilindungi"
"229.4","hukum"
"229.5","karena"
"229.6","hukum"
"229.7","hanya"
"229.8","milik"
"229.9","penguasa"
"229.10","rezim"
"229.11","rp"
"229.12","digunakan"
"229.13","untuk"
"229.14","menutupin"
"229.15","kegagalan"
"229.16","rezim"
"229.17","zolim"
"229.18","ini"
"229.19","penganangan"
"229.20","covid"
"229.21","ekonomi"
"229.22","yang"
"229.23","hancur"
"229.24","utang"
"229.25","menggunung"
"229.26","rakyat"
"229.27","makin"
"229.28","susah"
"229.29","dll"
"230","covid"
"230.1","hilang"
"230.2","kita"
"230.3","senang"
"230.4","ekonomi"
"230.5","bangkit"
"230.6","kembali"
"230.7","ppkmlevelberdampakbaik"
"230.8","pagii"
"230.9","papua"
"230.10","dukung"
"230.11","penuh"
"230.12","otsus"
"231","untuk"
"231.1","mengurangi"
"231.2","beban"
"231.3","ekonomi"
"231.4","warga"
"231.5","dalam"
"231.6","situasi"
"231.7","pandemi"
"231.8","covid"
"231.9","waka"
"231.10","polsek"
"231.11","rendang"
"231.12","i"
"231.13","gusti"
"231.14","ngurah"
"231.15","bagus"
"231.16","astawa"
"231.17","sh"
"231.18","memimpin"
"231.19","anggota"
"231.20","menyalurkan"
"231.21","sumbangan"
"231.22","sembako"
"231.23","sebanyak"
"231.24","paket"
"231.25","kepada"
"231.26","warga"
"231.27","yang"
"231.28","terdampak"
"231.29","di"
"231.30","desa"
"231.31","menanga"
"231.32","rendang"
"231.33","karangasem"
"231.34","senin"
"232","kelurahan"
"232.1","rame"
"232.2","doang"
"232.3","yang"
"232.4","pakai"
"232.5","seragam"
"232.6","pas"
"232.7","ditanya"
"232.8","bikin"
"232.9","surat"
"232.10","keterangan"
"232.11","terdampak"
"232.12","ekonomi"
"232.13","covid"
"232.14","kemana"
"232.15","jawabannya"
"232.16","di"
"232.17","oper"
"232.18","dari"
"232.19","kontak"
"232.20","dibales"
"232.21","dan"
"232.22","jawabannya"
"232.23","tidak"
"232.24","tahu"
"232.25","lainnya"
"232.26","no"
"232.27","respon"
"232.28","mandiri"
"232.29","amat"
"232.30","ya"
"232.31","jadi"
"232.32","rakyat"
"233","pandemi"
"233.1","covid"
"233.2","telah"
"233.3","berdampak"
"233.4","pada"
"233.5","kondisi"
"233.6","ekonomi"
"233.7","keluarga"
"233.8","ppkmlevelberdampakbaik"
"234","didik"
"234.1","rachbini"
"234.2","menyoroti"
"234.3","alokasi"
"234.4","anggaran"
"234.5","penanganan"
"234.6","covid"
"234.7","dan"
"234.8","pemulihan"
"234.9","ekonomi"
"234.10","nasional"
"234.11","yang"
"234.12","besar"
"234.13","sejak"
"234.14","tahun"
"234.15","lalu"
"234.16","tempobisnis"
"235","psbb"
"235.1","bagikan"
"235.2","sembako"
"235.3","ude"
"235.4","dari"
"235.5","tahun"
"235.6","kemarin"
"235.7","nyatanye"
"235.8","covid"
"235.9","enggak"
"235.10","kelar"
"235.11","perekonomian"
"235.12","dki"
"235.13","makin"
"235.14","keblangsak"
"235.15","enggak"
"235.16","adek"
"235.17","oteke"
"235.18","warga"
"235.19","miskin"
"235.20","suruh"
"235.21","saling"
"235.22","bantu"
"235.23","bantu"
"235.24","saling"
"235.25","mlongo"
"236","jaka"
"236.1","a"
"236.2","semua"
"236.3","negara"
"236.4","di"
"236.5","dunia"
"236.6","sedang"
"236.7","berjuang"
"236.8","menghadapi"
"236.9","dampak"
"236.10","pandemi"
"236.11","corona"
"236.12","covid"
"236.13","ternyata"
"236.14","di"
"236.15","asia"
"236.16","ada"
"236.17","negara"
"236.18","yang"
"236.19","tetap"
"236.20","memiliki"
"236.21","kondisi"
"236.22","perekonomian"
"236.23","baik"
"236.24","bahkan"
"236.25","jadi"
"236.26","yang"
"236.27","terbaik"
"236.28","di"
"236.29","asia"
"236.30","dalam"
"236.31","bidang"
"236.32","ekonomi"
"237","peduli"
"237.1","guru"
"237.2","mengaji"
"237.3","ketua"
"237.4","dpc"
"237.5","ppp"
"237.6","bagikan"
"237.7","sembako"
"237.8","semoga"
"237.9","bermanfaat"
"237.10","dan"
"237.11","sedikit"
"237.12","meringankan"
"237.13","beban"
"237.14","ekonomi"
"237.15","masyarakat"
"237.16","terutama"
"237.17","para"
"237.18","guru"
"237.19","mengaji"
"237.20","yang"
"237.21","terdampak"
"237.22","covid"
"238","bantuan"
"238.1","sosial"
"238.2","bhayangkara"
"238.3","untuk"
"238.4","negeri"
"238.5","disaat"
"238.6","ppkm"
"238.7","level"
"238.8","polsek"
"238.9","tegalrejo"
"238.10","menyalurkan"
"238.11","bansos"
"238.12","paket"
"238.13","sembako"
"238.14","kepada"
"238.15","para"
"238.16","wira"
"238.17","usaha"
"238.18","mikro"
"238.19","yang"
"238.20","terdampak"
"238.21","pemberlakuan"
"238.22","ppkm"
"238.23","level"
"238.24","yang"
"238.25","diharapkan"
"238.26","dapat"
"238.27","meringankan"
"238.28","beban"
"238.29","kebutuhan"
"238.30","ekonomi"
"238.31","disaat"
"238.32","terdampak"
"238.33","pandemi"
"238.34","covid"
"239","pfizer"
"239.1","inc"
"239.2","dan"
"239.3","moderna"
"239.4","inc"
"239.5","diketahui"
"239.6","telah"
"239.7","menaikkan"
"239.8","harga"
"239.9","vaksin"
"239.10","covid"
"239.11","dalam"
"239.12","kontrak"
"239.13","pasokan"
"239.14","terbaru"
"239.15","dengan"
"239.16","uni"
"239.17","eropa"
"239.18","hal"
"239.19","tersebut"
"239.20","pe"
"239.21","sama"
"239.22","kali"
"239.23","diungkap"
"239.24","dalam"
"239.25","laporan"
"239.26","the"
"239.27","financial"
"239.28","times"
"239.29","pada"
"239.30","hari"
"239.31","minggu"
"240","saat"
"240.1","ini"
"240.2","tak"
"240.3","ada"
"240.4","spending"
"240.5","pemerintah"
"240.6","yang"
"240.7","returnnya"
"240.8","mengalahkan"
"240.9","vaksinasi"
"240.10","covid"
"240.11","massal"
"240.12","dengan"
"240.13","b"
"240.14","bisa"
"240.15","lebih"
"240.16","cepat"
"240.17","membangkitkan"
"240.18","kembali"
"240.19","ekonomi"
"240.20","dan"
"240.21","menyelamatkan"
"240.22","puluhan"
"240.23","ribu"
"240.24","nyawa"
"241","vaksin"
"241.1","vaksin"
"241.2","vaksin"
"241.3","asia"
"241.4","yang"
"241.5","vaksinasinya"
"241.6","lambat"
"241.7","proyeksi"
"241.8","pe"
"241.9","umbuhan"
"241.10","ekonominya"
"241.11","dipangkas"
"241.12","inggris"
"241.13","dan"
"241.14","amerika"
"241.15","yang"
"241.16","cepat"
"241.17","dinaikkan"
"242","darurat"
"242.1","sudah"
"242.2","tamat"
"242.3","apa"
"242.4","hasilnya"
"242.5","kes"
"242.6","covid"
"242.7","tak"
"242.8","terkawal"
"242.9","vaksin"
"242.10","lembab"
"242.11","ribuan"
"242.12","mati"
"242.13","ribuan"
"242.14","hilang"
"242.15","tempat"
"242.16","bergantung"
"242.17","ramai"
"242.18","hilang"
"242.19","kerja"
"242.20","ekonomi"
"242.21","merudum"
"242.22","syarikat"
"242.23","kecil"
"242.24","gulung"
"242.25","tikar"
"242.26","dan"
"242.27","muhyiddin"
"242.28","kekal"
"242.29","berkuasa"
"243","sekarang"
"243.1","n"
"243.2","kedepan"
"243.3","kita"
"243.4","dihadapkan"
"243.5","bukan"
"243.6","cuma"
"243.7","ancaman"
"243.8","terpapar"
"243.9","covid"
"243.10","tapi"
"243.11","juga"
"243.12","ancaman"
"243.13","ekonomi"
"243.14","krisis"
"243.15","kepemimpinan"
"243.16","dan"
"243.17","persatuan"
"243.18","kita"
"243.19","sebagai"
"243.20","bangsa"
"243.21","harus"
"243.22","berani"
"243.23","mengambil"
"243.24","jalan"
"243.25","yang"
"243.26","berbeda"
"243.27","sebagai"
"243.28","solusi"
"243.29","menawarkan"
"243.30","pemimpin"
"243.31","diluar"
"243.32","yang"
"243.33","sudah"
"243.34","dan"
"243.35","percaya"
"243.36","pada"
"243.37","kekuatan"
"243.38","sendiri"
"244","kapitalisme"
"244.1","gagal"
"244.2","tangani"
"244.3","pandemi"
"244.4","gelombang"
"244.5","protes"
"244.6","rakyat"
"244.7","tuntut"
"244.8","perubahan"
"244.9","gelombang"
"244.10","aksi"
"244.11","rakyat"
"244.12","kepada"
"244.13","pemerintah"
"244.14","sejak"
"244.15","pandemi"
"244.16","covid"
"244.17","mulai"
"244.18","bermunculn"
"244.19","di"
"244.20","berbagai"
"244.21","negara"
"244.22","rkyt"
"244.23","mengekspresikan"
"244.24","frustrasi"
"244.25","mereka"
"244.26","atas"
"244.27","kondisi"
"244.28","ekonomi"
"244.29","lambatny"
"244.30","vaksinasi"
"244.31","covid"
"245","indonesia"
"245.1","sangat"
"245.2","buruk"
"245.3","dimata"
"245.4","dunia"
"245.5","karena"
"245.6","kelemahan"
"245.7","dan"
"245.8","kecuaian"
"245.9","pemerintah"
"245.10","menangani"
"245.11","covid"
"245.12","sehingga"
"245.13","melemahkan"
"245.14","ekonomi"
"245.15","rakyat"
"245.16","dengan"
"245.17","parah"
"245.18","dan"
"245.19","meningkatkan"
"245.20","kemiskinan"
"245.21","se"
"245.22","a"
"245.23","pengangguran"
"245.24","ganda"
"246","be"
"246.1","anya"
"246.2","tanya"
"246.3","apakah"
"246.4","berita"
"246.5","ini"
"246.6","pernah"
"246.7","viral"
"246.8","covid"
"246.9","kisah"
"246.10","jamu"
"246.11","indonesia"
"246.12","sembuhkan"
"246.13","pasien"
"246.14","covid"
"246.15","di"
"246.16","swedia"
"247","polri"
"247.1","dan"
"247.2","tni"
"247.3","siap"
"247.4","membantu"
"247.5","program"
"247.6","pemerintah"
"247.7","dalam"
"247.8","proses"
"247.9","penanganan"
"247.10","covid"
"247.11","dan"
"247.12","pemulihan"
"247.13","ekonomi"
"247.14","nasional"
"247.15","keduanya"
"247.16","akan"
"247.17","terus"
"247.18","bersinergi"
"247.19","dengan"
"247.20","pemerintah"
"247.21","pusat"
"247.22","dan"
"247.23","daerah"
"247.24","untuk"
"247.25","sama"
"247.26","sama"
"247.27","beriktiar"
"247.28","menghadapi"
"247.29","tantangan"
"247.30","di"
"247.31","masa"
"247.32","pandemi"
"247.33","covid"
"247.34","yang"
"247.35","belum"
"247.36","juga"
"247.37","berakhir"
"248","ye"
"248.1","btol"
"248.2","bro"
"248.3","tapi"
"248.4","untuk"
"248.5","masa"
"248.6","sekarang"
"248.7","xsesuai"
"248.8","untuk"
"248.9","adakan"
"248.10","protes"
"248.11","dengan"
"248.12","kes"
"248.13","covid"
"248.14","mencanak"
"248.15","naik"
"248.16","kalau"
"248.17","betol"
"248.18","kita"
"248.19","nak"
"248.20","lawan"
"248.21","yang"
"248.22","mana"
"248.23","muda"
"248.24","kayak"
"248.25","bijak"
"248.26","dalam"
"248.27","ekonomi"
"248.28","lawan"
"248.29","untuk"
"248.30","jadi"
"248.31","mp"
"248.32","ganti"
"248.33","mp"
"248.34","yang"
"248.35","tua"
"248.36","sedia"
"248.37","ada"
"248.38","sekarang"
"248.39","pru"
"248.40","pun"
"248.41","deh"
"248.42","nam"
"248.43","dekat"
"249","jangan"
"249.1","menanguk"
"249.2","di"
"249.3","air"
"249.4","keruh"
"249.5","bukan"
"249.6","semua"
"249.7","bab"
"249.8","vaksinasi"
"249.9","covid"
"249.10","tiada"
"249.11","masalah"
"249.12","bukan"
"249.13","mudah"
"249.14","mengendalikan"
"249.15","berjuta"
"249.16","rakyat"
"249.17","malaysia"
"249.18","yang"
"249.19","gagal"
"249.20","cara"
"249.21","pn"
"249.22","mengendalikan"
"249.23","isu"
"249.24","ekonomi"
"249.25","yang"
"249.26","menjurus"
"249.27","kepada"
"249.28","kehancuran"
"249.29","bagi"
"249.30","sesetengah"
"249.31","pihak"
"249.32","yang"
"249.33","amat"
"249.34","terkesan"
"250","kapitalisme"
"250.1","gagal"
"250.2","tangani"
"250.3","pandemi"
"250.4","gelombang"
"250.5","protes"
"250.6","rakyat"
"250.7","tuntut"
"250.8","perubahan"
"250.9","serba"
"250.10","serbi"
"250.11","mmc"
"250.12","gelombang"
"250.13","aksi"
"250.14","rakyat"
"250.15","kepada"
"250.16","pemerintah"
"250.17","sejak"
"250.18","pandemi"
"250.19","covid"
"250.20","mulai"
"250.21","bermunculan"
"250.22","di"
"250.23","berbagai"
"250.24","negara"
"250.25","rakyat"
"250.26","mengekspresikan"
"250.27","frustrasi"
"250.28","mereka"
"250.29","atas"
"250.30","kondisi"
"250.31","ekonomi"
"251","pak"
"251.1","jokowi"
"251.2","hari"
"251.3","ini"
"251.4","ppkm"
"251.5","level"
"251.6","berakhir"
"251.7","data"
"251.8","grafik"
"251.9","covid"
"251.10","belum"
"251.11","meyakinkan"
"251.12","turun"
"251.13","bermakna"
"251.14","melanjutkan"
"251.15","ppkm"
"251.16","ongkos"
"251.17","nya"
"251.18","mahal"
"251.19","ancaman"
"251.20","kelaparan"
"251.21","dan"
"251.22","ekonomi"
"251.23","mandeg"
"251.24","untuk"
"251.25","rakyat"
"251.26","kecil"
"251.27","opsi"
"251.28","pencegahan"
"251.29","level"
"251.30","obat"
"251.31","manjur"
"251.32","prophylaksis"
"251.33","ivermectine"
"251.34","digunakan"
"251.35","sama"
"251.36","tetap"
"252","halo"
"252.1","sobatrbpn"
"252.2","kementerian"
"252.3","atr"
"252.4","bpn"
"252.5","terus"
"252.6","berupaya"
"252.7","ikut"
"252.8","se"
"252.9","a"
"252.10","untuk"
"252.11","mendukung"
"252.12","pemulihan"
"252.13","ekonomi"
"252.14","dalam"
"252.15","penanganan"
"252.16","covid"
"252.17","di"
"252.18","indonesia"
"252.19","tahun"
"252.20","nah"
"252.21","salah"
"252.22","satu"
"252.23","upayanya"
"252.24","yaitu"
"252.25","dengan"
"252.26","melakukan"
"252.27","refocusing"
"252.28","anggaran"
"252.29","dengan"
"252.30","total"
"252.31","rp"
"252.32","miliar"
"252.33","yang"
"252.34","terbagi"
"252.35","dalam"
"252.36","empat"
"252.37","tahap"
"253","presiden"
"253.1","mengajak"
"253.2","seluruh"
"253.3","elemen"
"253.4","bangsa"
"253.5","bersatu"
"253.6","melawan"
"253.7","pandemi"
"253.8","covid"
"253.9","yang"
"253.10","memporak"
"253.11","porandakan"
"253.12","sektor"
"253.13","kesehatan"
"253.14","dan"
"253.15","ekonomi"
"253.16","nasional"
"253.17","saatnya"
"253.18","kita"
"253.19","bersatupaduatasipandemi"
"253.20","agar"
"253.21","aktifitas"
"253.22","sosial"
"253.23","dapat"
"253.24","kembali"
"253.25","normal"
"254","agustus"
"254.1","oil"
"254.2","h"
"254.3","harga"
"254.4","di"
"254.5","area"
"254.6","prediksi"
"254.7","sell"
"254.8","investor"
"254.9","masih"
"254.10","galau"
"254.11","dengan"
"254.12","kondisi"
"254.13","ekonomi"
"254.14","karena"
"254.15","lonjakan"
"254.16","kasus"
"254.17","covid"
"254.18","manfaatkan"
"254.19","peluang"
"254.20","ini"
"254.21","gaes"
"254.22","pasang"
"254.23","stoploss"
"254.24","ya"
"254.25","smiling"
"254.26","face"
"254.27","with"
"254.28","sunglasses"
"255","populasi"
"255.1","wargaemas"
"255.2","yang"
"255.3","meningkat"
"255.4","ditambah"
"255.5","dengan"
"255.6","penyakit"
"255.7","berisiko"
"255.8","tinggi"
"255.9","sementara"
"255.10","anak"
"255.11","anak"
"255.12","kembali"
"255.13","ke"
"255.14","kehidupan"
"255.15","normal"
"255.16","mungkin"
"255.17","bermakna"
"255.18","permintaan"
"255.19","lebih"
"255.20","tinggi"
"255.21","bagi"
"255.22","perkhidmatan"
"255.23","pusatjagaan"
"255.24","warga"
"255.25","emas"
"255.26","mnow"
"255.27","covid"
"255.28","pandemik"
"255.29","jururawat"
"255.30","ekonomi"
